date,customerID,productID,payment,amount
2017-12-06,60967,13013,cash,1
2017-02-24,77541,62077,paypal,2
2017-11-07,80809,65762,paypal,3
2017-10-12,45948,25031,cash,1
2017-12-10,44953,22826,cash,2
2017-06-20,40847,27578,cash,3
2017-05-20,68328,27188,cash,1
2017-04-27,24735,85702,cash,1
2017-03-03,41416,24221,credit card,2
2017-06-18,48368,9947,credit card,1
2017-08-07,87367,96001,cash,3
2017-01-16,46745,10130,credit card,1
2017-10-03,52073,22826,cash,1
2017-08-31,70252,13013,cash,3
2017-09-14,28150,44726,cash,3
2017-12-15,69642,24221,credit card,2
2017-01-18,8554,27188,cash,1
2017-11-15,24221,99445,credit card,3
2017-08-09,1814,9785,cash,1
2017-09-24,33974,19920,paypal,1
2017-09-28,13582,78934,paypal,2
2017-03-13,23772,64983,cash,2
2017-12-18,87378,75593,cash,3
2017-07-29,15219,39548,paypal,1
2017-09-15,64039,9456,paypal,1
2017-04-16,51721,53216,cash,3
2017-07-10,65841,51943,cash,3
2017-01-07,69014,26358,paypal,3
2017-08-12,97036,13013,credit card,3
2017-12-03,42955,37269,cash,2
2017-08-14,24735,43107,paypal,1
2017-04-01,15659,86064,cash,3
2017-10-06,74970,60230,credit card,1
2017-05-22,37140,19920,credit card,1
2017-01-16,1625,42029,paypal,1
2017-11-08,53396,50304,cash,1
2017-10-29,48713,62077,cash,2
2017-08-05,24668,40784,credit card,3
2017-11-20,40196,26358,cash,2
2017-07-26,15388,96001,credit card,1
2017-12-23,48713,39548,cash,3
2017-10-23,75319,32738,credit card,3
2017-04-13,14184,10130,cash,1
2017-08-29,72053,78483,cash,2
2017-06-27,12254,15918,cash,1
2017-05-22,76464,87000,cash,1
2017-12-17,24205,89266,credit card,2
2017-02-28,19698,39369,credit card,3
2017-09-14,19337,37269,paypal,1
2017-12-23,97806,65762,credit card,1
2017-10-10,92250,86205,paypal,2
2017-12-28,73501,34413,credit card,3
2017-09-28,84839,29552,credit card,3
2017-12-11,41047,19920,cash,2
2017-10-24,43450,11138,paypal,1
2017-06-25,50038,91230,cash,2
2017-11-21,83058,8403,cash,3
2017-03-24,32359,27578,cash,1
2017-12-24,76464,99445,paypal,1
2017-12-11,40747,18233,credit card,1
2017-04-03,72885,55596,cash,1
2017-02-20,29090,27410,credit card,3
2017-10-16,16996,61070,paypal,2
2017-04-22,95963,32738,credit card,1
2017-04-27,76464,51943,credit card,3
2017-06-28,85471,26358,paypal,1
2017-01-24,22655,27188,credit card,2
2017-06-08,36662,26358,cash,1
2017-01-22,37480,75593,cash,1
2017-06-25,55415,91230,cash,2
2017-04-08,59310,8632,paypal,2
2017-10-09,92250,78934,cash,3
2017-07-28,9354,85702,paypal,2
2017-06-03,21581,15918,credit card,2
2017-11-14,67911,38582,credit card,3
2017-09-09,70991,88698,paypal,2
2017-07-26,68259,16105,credit card,3
2017-04-13,30094,54910,credit card,3
2017-11-16,8662,22826,cash,1
2017-12-30,77669,10130,cash,1
2017-01-17,66721,79954,cash,1
2017-03-02,62455,9947,paypal,2
2017-06-10,85027,51943,paypal,1
2017-03-23,83882,85702,cash,1
2017-09-13,20777,75775,credit card,1
2017-04-03,87622,78483,paypal,3
2017-02-16,79438,44726,cash,1
2017-07-24,80720,72114,paypal,1
2017-08-19,40625,2002,paypal,2
2017-03-30,35438,42819,cash,3
2017-07-14,42994,28088,paypal,1
2017-07-20,69642,43107,paypal,3
2017-03-26,45017,91230,credit card,1
2017-03-22,3746,16105,cash,2
2017-05-20,85997,65762,cash,1
2017-04-27,15589,93187,paypal,3
2017-07-27,48544,24221,paypal,2
2017-08-24,15477,43107,cash,1
2017-09-12,34081,39369,cash,1
2017-01-22,62191,22538,paypal,3
2017-03-22,74288,34413,cash,2
2017-11-06,89505,34082,cash,1
2017-01-24,51203,14289,cash,1
2017-03-18,14269,61070,paypal,1
2017-06-25,13926,65762,cash,1
2017-09-14,79350,28088,paypal,3
2017-09-08,54910,34082,credit card,1
2017-10-30,78795,14289,cash,1
2017-02-21,39751,9072,cash,1
2017-08-02,71659,61070,paypal,2
2017-07-23,93220,29656,credit card,2
2017-09-26,52254,72230,cash,2
2017-08-05,83105,40784,credit card,2
2017-10-24,47636,26358,cash,2
2017-02-11,85091,27578,cash,3
2017-09-03,27665,38582,credit card,3
2017-05-10,57868,70159,credit card,2
2017-05-01,67671,93187,cash,1
2017-11-13,30100,28088,cash,1
2017-07-19,89754,79954,credit card,3
2017-04-29,37480,87000,cash,2
2017-01-18,42994,8081,credit card,1
2017-09-24,15659,96506,credit card,1
2017-01-20,5094,16224,credit card,2
2017-09-25,85027,70159,credit card,3
2017-12-09,2211,24221,credit card,1
2017-12-21,76688,15918,paypal,1
2017-04-04,99624,26358,credit card,1
2017-12-27,99306,15915,cash,3
2017-01-06,37265,86064,paypal,1
2017-07-12,48713,9947,credit card,3
2017-06-03,17715,76290,paypal,2
2017-02-08,72053,96506,credit card,2
2017-12-29,77669,40784,cash,1
2017-11-13,21581,38582,credit card,2
2017-05-13,53948,72230,cash,2
2017-01-09,17415,85931,cash,2
2017-12-10,51978,13013,cash,1
2017-12-23,76464,47613,paypal,3
2017-07-13,69014,16105,cash,1
2017-08-28,26969,44726,credit card,3
2017-09-18,97109,29656,cash,3
2017-12-22,17856,18233,cash,1
2017-11-08,43431,62077,paypal,1
2017-10-29,1814,15847,credit card,1
2017-07-30,54569,55593,cash,2
2017-06-13,83583,87000,credit card,2
2017-01-02,64709,8403,paypal,2
2017-11-03,99450,99445,credit card,3
2017-11-04,52575,75775,cash,3
2017-10-09,86736,13013,credit card,1
2017-01-30,24857,57590,cash,2
2017-09-27,64608,11138,cash,1
2017-01-13,1108,9785,cash,3
2017-10-04,24021,81165,cash,3
2017-08-27,6720,40784,cash,2
2017-10-31,24735,27410,cash,2
2017-02-28,76203,85156,credit card,2
2017-04-24,53904,86064,cash,3
2017-07-24,32689,43446,cash,2
2017-05-07,66759,34082,cash,3
2017-09-11,1996,82560,cash,3
2017-10-23,34357,16105,credit card,2
2017-05-14,51203,18233,paypal,2
2017-07-17,24207,86205,credit card,2
2017-02-17,10857,8081,cash,1
2017-05-09,49737,43107,paypal,3
2017-01-01,53396,37524,cash,2
2017-06-16,98388,34082,credit card,2
2017-06-25,47636,88698,paypal,3
2017-05-31,99925,50304,cash,1
2017-12-07,32769,32738,cash,2
2017-12-10,60967,75775,cash,3
2017-08-11,35434,39369,cash,3
2017-10-21,24221,38582,paypal,2
2017-06-05,64119,53216,paypal,3
2017-05-29,2580,19920,paypal,3
2017-03-27,86957,61070,paypal,1
2017-06-06,94823,14289,cash,1
2017-02-23,40695,19920,paypal,3
2017-04-08,6453,22538,paypal,1
2017-09-20,65904,8081,credit card,3
2017-04-25,6453,34413,paypal,3
2017-01-15,40625,82560,cash,2
2017-08-12,16245,9072,credit card,2
2017-09-13,79896,51943,cash,3
2017-07-04,55415,32738,cash,2
2017-11-14,45057,72230,credit card,3
2017-09-12,97708,28440,credit card,1
2017-04-29,50796,34082,cash,2
2017-10-27,50789,85156,paypal,2
2017-09-24,77669,89266,cash,2
2017-10-23,23210,40784,paypal,1
2017-06-21,80720,78934,credit card,2
2017-02-12,99765,88698,paypal,2
2017-09-11,62416,10130,paypal,3
2017-02-28,58797,29552,credit card,1
2017-07-19,51721,17731,cash,3
2017-01-24,59515,51943,paypal,3
2017-01-04,29260,32310,paypal,3
2017-02-18,63616,44726,cash,3
2017-02-10,4140,53216,paypal,3
2017-01-28,87378,2002,cash,1
2017-05-08,57606,16105,paypal,1
2017-04-29,70943,27578,credit card,1
2017-02-10,39188,55593,paypal,1
2017-06-26,17856,85931,credit card,1
2017-08-29,8524,32128,credit card,1
2017-11-28,38985,75775,paypal,1
2017-03-22,26008,44726,cash,1
2017-04-04,85488,27578,credit card,2
2017-08-28,78246,34413,paypal,1
2017-09-05,46745,29656,cash,1
2017-07-18,2622,60230,paypal,2
2017-11-21,81160,93187,paypal,2
2017-08-05,32689,96001,credit card,3
2017-12-13,41521,85702,cash,2
2017-05-07,78795,78483,paypal,2
2017-11-10,69031,86064,paypal,3
2017-05-22,78266,15915,cash,3
2017-06-02,53334,25426,cash,3
2017-03-14,24207,8632,cash,2
2017-10-23,91650,88698,paypal,3
2017-12-18,45017,16224,credit card,3
2017-10-16,25913,16224,cash,1
2017-05-02,45017,17731,paypal,3
2017-12-21,60228,27578,cash,3
2017-10-20,41419,39548,paypal,2
2017-10-07,9354,99445,paypal,3
2017-07-18,77699,38582,cash,1
2017-08-24,15659,14289,paypal,2
2017-01-12,28092,72114,credit card,1
2017-03-23,45520,55596,credit card,2
2017-05-24,45708,40784,paypal,2
2017-07-06,62729,34187,credit card,2
2017-09-06,51385,53216,paypal,1
2017-02-26,3802,38582,paypal,1
2017-06-05,24735,54910,cash,3
2017-06-01,45708,27578,credit card,1
2017-09-26,10074,8081,credit card,3
2017-10-09,64119,38582,paypal,3
2017-04-19,32359,39369,paypal,2
2017-04-21,97036,91230,cash,3
2017-03-24,25933,17731,cash,1
2017-10-06,39751,15918,paypal,1
2017-04-10,72399,9456,paypal,3
2017-12-29,15037,15847,paypal,2
2017-01-06,32340,16105,cash,2
2017-08-23,83105,51943,credit card,1
2017-09-11,91292,42819,paypal,1
2017-05-16,24857,39548,cash,2
2017-10-01,97806,27188,cash,2
2017-06-22,35044,87212,credit card,1
2017-03-22,45520,27578,cash,2
2017-03-31,59690,47613,cash,2
2017-02-13,37866,27578,paypal,1
2017-10-29,25377,9456,cash,2
2017-03-05,23095,86064,paypal,1
2017-04-02,67570,29552,credit card,2
2017-07-21,59989,42029,paypal,3
2017-08-17,28025,15847,credit card,2
2017-09-27,92556,39369,cash,3
2017-10-18,75371,16224,credit card,2
2017-02-28,43302,25426,cash,3
2017-04-16,96741,37524,paypal,3
2017-02-27,5436,19920,credit card,2
2017-03-10,38985,14099,credit card,3
2017-12-29,91650,41910,credit card,3
2017-02-20,29522,14099,paypal,2
2017-11-14,69014,27578,paypal,2
2017-05-29,43302,32738,paypal,2
2017-08-15,81633,91230,cash,2
2017-09-07,3415,55596,paypal,1
2017-08-05,48154,22538,paypal,3
2017-07-19,54569,86064,paypal,2
2017-06-22,40196,81165,paypal,3
2017-01-09,93156,79271,cash,1
2017-01-23,63616,34187,paypal,1
2017-12-15,19699,65762,paypal,2
2017-03-07,56379,42029,cash,2
2017-11-04,4500,7234,cash,2
2017-09-28,30329,27410,cash,2
2017-02-09,49887,27410,cash,3
2017-01-29,91735,11138,paypal,3
2017-01-30,40747,57590,cash,2
2017-02-05,92556,32310,cash,1
2017-11-18,36662,18541,paypal,1
2017-04-29,45708,65762,credit card,2
2017-02-21,51721,9785,credit card,2
2017-03-13,46384,72230,paypal,3
2017-07-09,59310,96001,credit card,2
2017-08-14,53948,19920,paypal,3
2017-05-05,70991,27188,cash,2
2017-01-24,9372,35165,credit card,1
2017-09-28,21997,15847,credit card,2
2017-06-30,63906,13013,credit card,1
2017-04-17,57606,55596,cash,1
2017-02-10,7457,57590,paypal,1
2017-11-13,45757,14289,credit card,1
2017-02-01,43431,48174,paypal,3
2017-03-11,67151,70159,cash,3
2017-05-27,95029,28088,credit card,3
2017-06-16,83105,14099,credit card,2
2017-04-04,6600,18233,paypal,2
2017-08-21,18709,51943,paypal,3
2017-07-27,4176,28440,cash,1
2017-06-20,25010,81165,paypal,3
2017-11-25,1125,93187,paypal,1
2017-03-05,86954,34082,paypal,3
2017-01-25,24405,15918,credit card,1
2017-06-09,66721,16105,credit card,2
2017-06-10,91650,75593,credit card,3
2017-01-18,34081,88698,paypal,2
2017-05-25,99450,75593,cash,3
2017-03-07,37932,72114,paypal,1
2017-04-06,15284,32310,cash,1
2017-11-12,27142,34719,cash,2
2017-03-24,23662,38582,paypal,1
2017-07-22,2065,78934,credit card,2
2017-12-15,91198,89266,cash,2
2017-05-20,76822,32128,paypal,1
2017-02-26,13508,89266,credit card,3
2017-06-07,40747,27044,paypal,3
2017-12-27,58443,27188,cash,3
2017-10-23,17715,25426,paypal,1
2017-05-09,62455,78934,cash,2
2017-10-05,94146,43107,paypal,2
2017-09-06,78795,72114,cash,1
2017-01-21,92411,17731,credit card,3
2017-01-08,1108,2002,cash,2
2017-02-11,91292,55593,cash,1
2017-05-18,83058,87212,paypal,3
2017-05-14,67473,87000,credit card,1
2017-01-26,57425,39369,cash,2
2017-03-04,90231,87212,credit card,2
2017-01-05,57425,78483,credit card,1
2017-05-01,31188,9947,paypal,3
2017-03-07,98162,42819,credit card,3
2017-04-18,31521,87212,cash,3
2017-03-10,48491,7234,credit card,1
2017-11-09,94843,44726,credit card,1
2017-05-14,97036,79271,credit card,3
2017-08-26,28102,40784,credit card,3
2017-08-05,6383,34719,paypal,3
2017-09-14,15149,39548,cash,2
2017-01-27,30596,48174,cash,1
2017-03-11,42926,99445,credit card,3
2017-03-15,17839,26358,cash,2
2017-10-06,90383,32738,cash,2
2017-03-24,35438,27188,paypal,2
2017-06-03,31188,87000,cash,1
2017-03-15,59310,85702,cash,2
2017-10-09,53948,85931,paypal,2
2017-12-18,47559,65762,credit card,1
2017-07-31,8524,47613,cash,3
2017-03-15,51721,17731,credit card,3
2017-07-07,4567,87000,credit card,2
2017-11-27,75631,15915,cash,2
2017-10-23,24857,55596,paypal,1
2017-02-15,62608,32128,cash,2
2017-04-09,15142,25426,cash,3
2017-04-15,15142,17731,credit card,3
2017-06-07,38230,57590,paypal,3
2017-06-13,49887,88698,paypal,2
2017-02-23,39095,13013,cash,3
2017-11-28,85997,32310,credit card,2
2017-04-29,65904,53216,credit card,1
2017-06-27,62469,88744,credit card,3
2017-08-21,56078,91230,cash,3
2017-04-14,52095,25031,paypal,2
2017-10-22,39935,27188,credit card,3
2017-07-02,79896,81136,credit card,1
2017-04-18,15769,9456,paypal,2
2017-07-28,83105,93187,paypal,3
2017-03-17,39248,16224,cash,3
2017-08-02,62608,9456,paypal,3
2017-05-30,48460,32310,credit card,3
2017-10-16,80017,60230,credit card,2
2017-02-26,90092,79954,credit card,2
2017-07-07,72885,86064,paypal,3
2017-08-07,97177,75775,credit card,2
2017-08-03,85894,99445,credit card,2
2017-12-09,93156,88744,paypal,2
2017-12-28,86954,89266,credit card,2
2017-04-21,68555,43107,credit card,3
2017-06-01,3746,19920,paypal,3
2017-10-30,80977,88744,credit card,2
2017-01-12,76203,61070,cash,2
2017-06-23,76472,15915,credit card,2
2017-03-05,15659,88744,credit card,2
2017-07-17,32769,8081,credit card,2
2017-01-14,12211,17731,paypal,2
2017-01-27,25377,78934,paypal,2
2017-02-08,58443,78934,cash,1
2017-08-31,25913,81136,cash,1
2017-04-02,81690,15918,cash,1
2017-09-23,67570,34719,paypal,1
2017-08-03,93576,8081,paypal,2
2017-09-25,85419,9947,credit card,1
2017-01-26,81158,22826,credit card,1
2017-10-23,83583,75593,credit card,3
2017-01-19,99765,25031,cash,2
2017-04-21,31747,22538,cash,2
2017-05-14,52661,78483,credit card,1
2017-05-18,79148,70159,paypal,3
2017-10-25,95556,27578,cash,1
2017-02-24,99138,18233,credit card,3
2017-07-14,97036,54910,cash,1
2017-07-27,15284,8632,cash,2
2017-12-01,6590,37269,cash,1
2017-11-09,85419,22538,paypal,1
2017-08-30,85027,22538,credit card,2
2017-11-10,94146,39369,paypal,1
2017-05-26,25229,13013,credit card,3
2017-01-22,61290,70159,paypal,3
2017-06-19,29894,14289,credit card,2
2017-11-27,27784,35165,cash,2
2017-05-25,94682,25426,credit card,3
2017-12-20,57762,2002,credit card,3
2017-05-29,78226,42029,credit card,1
2017-10-11,1108,48174,paypal,1
2017-12-18,89900,17731,cash,3
2017-09-22,34875,37524,credit card,2
2017-03-01,26008,34082,credit card,3
2017-10-27,91292,8081,cash,2
2017-05-18,45885,24221,cash,1
2017-09-24,79215,48174,credit card,3
2017-11-29,48544,26358,cash,2
2017-02-07,13416,76290,cash,3
2017-12-05,78288,88698,credit card,3
2017-10-10,62771,78483,cash,1
2017-06-14,91792,15918,paypal,3
2017-06-02,92387,55596,paypal,3
2017-03-09,45057,57590,paypal,2
2017-04-30,75371,24221,credit card,2
2017-10-20,24735,40784,cash,3
2017-06-25,24405,55596,credit card,2
2017-05-30,28025,42029,cash,1
2017-06-20,40068,10130,cash,1
2017-08-10,47751,15915,paypal,1
2017-10-11,53012,34413,credit card,2
2017-08-01,64388,82560,cash,2
2017-05-29,13608,99445,cash,2
2017-10-21,75106,41910,paypal,3
2017-07-02,78288,16105,cash,3
2017-07-14,27453,60230,paypal,3
2017-08-06,14184,61070,paypal,1
2017-11-06,88618,22538,credit card,3
2017-10-24,8874,15915,credit card,2
2017-11-03,15769,34719,cash,2
2017-06-25,23243,89266,cash,3
2017-10-13,86736,96506,cash,3
2017-07-10,27346,86064,cash,1
2017-05-22,50789,86205,paypal,3
2017-12-22,31347,61070,paypal,1
2017-08-12,97745,7234,cash,3
2017-08-12,39248,78934,credit card,1
2017-01-21,64039,24221,paypal,1
2017-01-04,92695,10130,credit card,2
2017-05-21,88129,51943,paypal,2
2017-01-23,64696,34413,credit card,2
2017-11-29,48368,41910,paypal,1
2017-01-04,99501,96001,credit card,1
2017-09-29,20777,78483,paypal,1
2017-10-01,46384,93187,credit card,2
2017-08-13,51385,37524,cash,1
2017-04-18,20062,96001,cash,2
2017-10-17,65343,93187,paypal,2
2017-07-03,74970,75775,paypal,3
2017-07-26,93142,34719,paypal,2
2017-08-07,24668,35165,paypal,2
2017-05-31,75106,55596,cash,1
2017-03-08,21997,35165,cash,2
2017-06-07,71202,34082,credit card,1
2017-08-27,56074,99445,credit card,2
2017-10-01,59690,91230,paypal,3
2017-01-15,89339,70159,cash,1
2017-12-28,67570,22538,paypal,2
2017-07-09,45861,82560,credit card,2
2017-01-06,78288,14289,cash,3
2017-11-16,4733,70159,paypal,3
2017-09-30,4965,38582,credit card,1
2017-04-22,27784,75593,cash,1
2017-05-02,41852,70159,credit card,1
2017-11-23,45032,34719,cash,3
2017-12-27,46745,88698,cash,1
2017-11-09,57868,41910,cash,2
2017-03-02,48154,91230,credit card,3
2017-12-15,47520,60230,paypal,1
2017-05-11,69684,37269,cash,3
2017-06-08,16996,32128,paypal,3
2017-07-15,28102,86205,credit card,3
2017-03-14,31160,34413,paypal,2
2017-05-07,6945,81165,cash,1
2017-10-31,59209,19920,credit card,1
2017-05-14,40847,9947,cash,1
2017-09-20,97036,28440,cash,3
2017-12-01,23095,43107,paypal,1
2017-06-28,23857,65762,credit card,2
2017-10-14,30329,10130,cash,2
2017-12-15,38660,78483,credit card,2
2017-08-27,66361,93187,cash,3
2017-10-02,62191,93187,paypal,1
2017-07-08,91792,75593,credit card,3
2017-08-04,42994,34187,cash,3
2017-07-24,29168,24221,credit card,3
2017-05-02,45757,54910,paypal,2
2017-03-14,81337,27044,paypal,1
2017-02-10,17083,37524,cash,2
2017-02-21,33968,86064,cash,3
2017-01-26,9993,18541,cash,2
2017-03-30,1125,89266,paypal,1
2017-11-07,69946,75593,credit card,1
2017-08-16,65841,25031,credit card,3
2017-08-29,44953,50304,cash,3
2017-04-11,42137,22538,credit card,1
2017-09-04,93142,28088,cash,2
2017-03-21,4698,86205,paypal,2
2017-06-24,45885,14099,credit card,3
2017-10-05,33163,39369,cash,3
2017-01-07,35461,34413,paypal,1
2017-06-24,13582,22826,credit card,2
2017-03-29,55187,42819,credit card,2
2017-01-16,79215,44726,credit card,1
2017-06-08,89184,55596,paypal,1
2017-12-05,28150,27578,credit card,1
2017-12-21,65695,79271,credit card,2
2017-05-05,9411,22826,credit card,3
2017-06-05,10074,89266,cash,3
2017-09-10,12211,14099,cash,1
2017-03-27,17856,86064,credit card,3
2017-08-14,41822,96506,paypal,3
2017-02-11,41174,64983,paypal,2
2017-09-20,7872,88744,credit card,1
2017-02-06,80823,75593,cash,3
2017-09-10,12636,41910,cash,2
2017-09-30,13416,79271,credit card,1
2017-09-21,55974,29552,paypal,3
2017-02-24,45192,62077,credit card,1
2017-11-14,45057,37269,paypal,3
2017-06-21,64696,48174,paypal,3
2017-10-23,46745,96001,credit card,1
2017-05-07,15689,13013,cash,1
2017-02-18,59310,64983,credit card,1
2017-04-10,56554,78483,cash,3
2017-09-04,99042,85702,cash,2
2017-10-31,29809,27410,paypal,3
2017-11-20,9993,78483,cash,3
2017-10-27,62469,27188,paypal,2
2017-10-09,9999,22826,paypal,2
2017-08-04,21075,57590,cash,3
2017-09-21,86954,55593,cash,2
2017-03-06,95963,18541,cash,2
2017-12-22,45057,81136,cash,1
2017-11-06,90007,9072,cash,2
2017-10-03,27397,62077,cash,3
2017-09-24,2211,88744,paypal,3
2017-11-17,86275,8403,cash,3
2017-11-13,7364,87212,credit card,2
2017-08-28,60967,79271,credit card,1
2017-07-05,16996,75593,cash,1
2017-04-07,42191,27044,credit card,3
2017-11-15,45861,8403,cash,2
2017-02-01,4500,8632,paypal,3
2017-08-10,8895,81136,credit card,2
2017-11-01,59690,72230,cash,3
2017-10-15,98162,10130,credit card,2
2017-05-18,91292,47613,cash,3
2017-07-28,60392,89266,paypal,1
2017-02-01,65695,14099,cash,1
2017-07-02,73501,24221,credit card,1
2017-03-31,53191,18541,paypal,1
2017-05-19,13416,16224,paypal,1
2017-02-07,6600,25426,cash,2
2017-10-20,19504,79954,credit card,1
2017-05-07,45757,61070,paypal,2
2017-12-13,47751,57590,credit card,1
2017-10-28,69946,24221,cash,2
2017-01-29,70252,17731,paypal,3
2017-02-05,69141,86205,paypal,1
2017-04-23,31101,32738,cash,2
2017-12-23,17083,14289,credit card,2
2017-08-17,89754,79954,cash,1
2017-05-12,99765,8403,cash,1
2017-03-21,1108,96001,cash,2
2017-10-07,50796,28440,credit card,2
2017-09-18,82543,27188,credit card,2
2017-11-13,2719,39548,cash,3
2017-11-06,36662,29656,paypal,3
2017-06-13,85488,22538,cash,1
2017-07-08,54569,26358,credit card,1
2017-04-07,25984,93187,paypal,3
2017-07-11,15156,53216,paypal,1
2017-11-21,16245,82560,paypal,1
2017-08-23,68555,81165,paypal,3
2017-05-07,17856,13013,credit card,2
2017-03-03,27784,72114,cash,3
2017-12-23,23772,47613,cash,3
2017-09-16,52575,11138,paypal,3
2017-04-05,7872,38582,credit card,3
2017-05-10,69141,14099,cash,3
2017-07-26,56375,76290,cash,1
2017-12-22,78288,47613,paypal,2
2017-04-26,58797,60974,cash,3
2017-02-20,55373,43446,credit card,2
2017-09-06,23901,81165,cash,3
2017-05-11,1625,96506,cash,2
2017-08-04,13639,78483,cash,2
2017-09-24,87539,55596,paypal,1
2017-03-13,85815,79271,paypal,1
2017-07-23,94345,11138,cash,2
2017-03-18,55742,29656,cash,1
2017-01-25,17715,78483,paypal,2
2017-03-21,26969,86205,paypal,2
2017-06-03,49737,18233,paypal,1
2017-08-22,47751,93187,paypal,2
2017-05-07,42994,60974,credit card,2
2017-04-03,99306,14099,cash,2
2017-09-17,50521,27188,cash,3
2017-02-01,73940,34082,cash,1
2017-10-02,78266,70159,credit card,2
2017-10-19,40695,35165,credit card,1
2017-04-22,29894,55596,cash,1
2017-05-29,59989,14099,cash,2
2017-09-10,5094,25426,cash,3
2017-01-22,57762,43446,cash,3
2017-05-13,3802,43107,credit card,3
2017-07-06,43450,93187,paypal,2
2017-09-30,81020,18541,cash,3
2017-02-19,71221,39369,paypal,2
2017-02-03,28150,14289,credit card,1
2017-09-10,65137,79954,cash,2
2017-10-07,48102,42029,cash,2
2017-08-04,47133,34719,credit card,3
2017-11-22,94843,96001,credit card,2
2017-08-21,85693,47613,cash,1
2017-01-23,65137,51943,paypal,1
2017-01-26,70448,22826,cash,3
2017-07-30,82849,7234,cash,3
2017-03-26,92411,40784,credit card,1
2017-02-02,15213,53216,paypal,1
2017-03-13,2719,62077,credit card,2
2017-10-28,97218,9785,credit card,1
2017-03-08,19308,2002,credit card,2
2017-01-18,6720,11138,paypal,1
2017-01-09,51978,86064,credit card,2
2017-06-03,30329,37524,credit card,1
2017-05-06,90007,34082,paypal,2
2017-11-01,41047,81136,cash,3
2017-02-17,23662,15915,paypal,2
2017-09-04,28025,15847,credit card,1
2017-04-23,62515,22538,cash,3
2017-08-15,79853,32128,cash,1
2017-06-20,7901,39548,paypal,3
2017-10-14,97544,51943,cash,1
2017-09-15,19698,13013,cash,3
2017-01-02,61290,41910,credit card,2
2017-10-30,48536,47613,cash,3
2017-07-16,53830,34719,cash,3
2017-05-29,58443,10130,paypal,2
2017-12-03,24735,42819,paypal,1
2017-05-22,97109,34719,credit card,1
2017-11-13,22015,53216,credit card,1
2017-11-30,16326,2002,cash,1
2017-09-21,51385,81136,credit card,2
2017-11-20,78246,32738,paypal,3
2017-11-01,29809,55593,paypal,3
2017-07-11,47520,78483,cash,2
2017-02-13,68108,14289,cash,1
2017-04-20,20062,32128,credit card,1
2017-12-29,81633,16224,paypal,3
2017-02-19,19687,78483,cash,3
2017-11-28,65343,25031,paypal,2
2017-07-28,99624,10130,paypal,1
2017-09-29,92387,34719,paypal,2
2017-11-08,67911,16224,paypal,3
2017-02-15,89900,81165,credit card,3
2017-10-04,73310,15847,paypal,3
2017-03-21,83105,57590,cash,3
2017-01-20,76472,85931,paypal,2
2017-08-31,1108,40784,paypal,1
2017-01-16,98388,32128,cash,3
2017-12-01,54006,22538,credit card,1
2017-07-10,24218,79271,paypal,1
2017-04-28,86957,34719,cash,3
2017-08-21,59690,88744,paypal,1
2017-05-28,52575,60974,cash,3
2017-06-28,3746,96001,cash,2
2017-09-29,9354,55593,cash,1
2017-06-16,26008,41910,cash,2
2017-11-06,90092,75775,cash,2
2017-05-08,65904,19920,credit card,1
2017-08-06,13926,86064,credit card,2
2017-02-27,21075,85156,credit card,3
2017-08-29,96203,82560,cash,1
2017-12-29,35777,41910,cash,3
2017-12-18,64039,89266,credit card,1
2017-12-01,63603,34082,paypal,3
2017-05-09,80809,87000,credit card,2
2017-03-02,97218,25031,credit card,1
2017-07-22,67473,79954,paypal,3
2017-11-28,30100,85702,cash,2
2017-02-01,2622,93187,cash,2
2017-01-15,79148,78483,paypal,3
2017-12-31,76212,15847,credit card,2
2017-09-21,48491,38582,credit card,3
2017-10-26,62469,8403,cash,2
2017-07-05,23090,99445,cash,1
2017-09-17,55495,17731,paypal,2
2017-03-31,20062,25426,credit card,1
2017-07-19,64350,15918,cash,3
2017-08-14,8874,24221,cash,2
2017-02-18,23901,86205,credit card,2
2017-04-14,10591,53216,paypal,1
2017-12-02,71651,86205,paypal,3
2017-05-24,43932,13013,paypal,3
2017-10-18,12993,99445,cash,3
2017-12-18,99450,70159,cash,1
2017-10-11,62515,32738,paypal,3
2017-07-08,69052,37269,paypal,3
2017-07-06,10591,88698,paypal,2
2017-11-12,80542,34082,paypal,1
2017-04-09,88129,87212,paypal,2
2017-01-31,47559,85931,paypal,1
2017-04-14,65139,9456,cash,1
2017-04-29,72053,18233,paypal,3
2017-05-29,62608,27188,credit card,2
2017-07-03,56494,75593,credit card,1
2017-12-04,67178,32738,paypal,3
2017-08-15,93142,25031,credit card,3
2017-11-22,95556,34413,credit card,1
2017-07-26,5274,32128,credit card,2
2017-04-26,71651,9947,credit card,1
2017-03-23,17839,57590,cash,2
2017-09-24,24715,18541,cash,1
2017-06-25,76212,22826,cash,2
2017-12-26,7364,16105,credit card,1
2017-08-13,9993,22538,cash,3
2017-07-21,35179,51943,credit card,2
2017-04-11,26694,43446,paypal,1
2017-05-30,41822,25426,cash,1
2017-07-11,91292,87000,credit card,3
2017-05-02,20777,26358,paypal,1
2017-03-07,17194,28440,cash,3
2017-12-24,4682,15847,paypal,1
2017-04-21,83782,76290,credit card,3
2017-02-11,3802,34719,paypal,3
2017-10-09,66721,29552,paypal,3
2017-12-05,39188,75775,credit card,2
2017-12-18,97218,78483,credit card,1
2017-11-21,40068,11138,paypal,1
